Participant,Trial,Self,OtherConfidence,Others,ChoiceRed,correct,RT
231,53,0.6249298409644735,0.5,0.9999,1,0,174
231,54,0.12492984096447346,0.99999,0.9999,1,1,658
231,58,0.7499298409644735,0.99999,0.25,1,0,3593
231,61,0.8749298409644735,0.99999,0.5,1,1,378
231,65,0.8749298409644735,0.99999,0.9999,1,1,204
231,67,0.8749298409644735,0.5,0.9999,1,1,116
231,70,0.37492984096447346,0.5,0.9999,1,1,2413
231,71,0.24992984096447346,0.99999,0.75,0,0,3308
231,75,0.49992984096447346,0.5,0.75,1,0,856
231,78,0.7499298409644735,0.99999,0.5,1,1,506
231,79,0.6249298409644735,0.99999,0.25,0,1,1693
231,80,0.7499298409644735,0.5,0.75,1,1,692
231,81,0.37492984096447346,0.99999,0.9999,1,0,5040
231,82,0.37492984096447346,0.5,0.5,0,0,68
231,85,0.12492984096447346,0.99999,0.75,1,1,11767
231,87,0.8749298409644735,0.99999,0.75,1,1,191
231,88,0.49992984096447346,0.99999,0.5,1,1,2657
231,89,0.12492984096447346,0.5,0.9999,0,0,454
231,90,0.24992984096447346,0.99999,0.5,0,0,785
231,93,0.7499298409644735,0.99999,0.9999,1,1,221
231,96,0.6249298409644735,0.99999,0.9999,1,1,633
231,98,0.49992984096447346,0.99999,0.9999,1,0,583
231,99,0.6249298409644735,0.99999,0.5,1,1,929
231,102,0.24992984096447346,0.5,0.75,0,0,421
231,103,0.24992984096447346,0.99999,0.9999,1,1,3317
232,2,0.12492984096447346,0.5,0.25,0,0,1024
232,3,0.8749298409644735,0.99999,0.5,1,0,1227
232,9,0.6249298409644735,0.99999,0.5,1,1,1705
232,11,0.24992984096447346,0.5,0.5,0,0,2603
232,13,0.7499298409644735,0.5,0.5,1,1,6505
232,14,0.49992984096447346,0,1e-4,0,0,3703
232,15,0.12492984096447346,0,1e-4,0,1,937
232,17,0.8749298409644735,0.5,0.25,1,0,4901
232,18,0.6249298409644735,0.5,0.25,0,1,5549
232,21,0.37492984096447346,0.5,0.25,0,1,2540
232,22,0.7499298409644735,0,1e-4,0,0,1905
232,24,0.24992984096447346,0,1e-4,0,1,169
232,26,0.49992984096447346,0,1e-4,0,1,1067
232,29,0.37492984096447346,0.5,0.75,1,0,817
232,31,0.8749298409644735,0,1e-4,1,1,6001
232,32,0.37492984096447346,0.5,0.25,0,1,736
232,33,0.7499298409644735,0,1e-4,1,1,3072
232,36,0.24992984096447346,0,1e-4,0,1,634
232,38,0.12492984096447346,0.5,0.75,1,1,5927
232,39,0.8749298409644735,0.5,0.25,0,0,6833
232,40,0.12492984096447346,0.5,0.25,0,1,2634
232,43,0.37492984096447346,0,1e-4,0,1,1814
232,44,0.24992984096447346,0.5,0.5,0,1,885
232,47,0.49992984096447346,0.99999,0.25,0,1,10693
232,49,0.7499298409644735,0.99999,0.25,1,1,46320
232,51,0.7499298409644735,0.5,0.5,0,0,22827
232,52,0.6249298409644735,0,1e-4,0,0,5494
232,56,0.6249298409644735,0.99999,0.25,0,0,6126
232,57,0.8749298409644735,0.99999,0.5,1,1,2393
232,58,0.8749298409644735,0.99999,0.25,1,0,14771
232,60,0.49992984096447346,0.99999,0.25,0,1,3025
232,62,0.24992984096447346,0.5,0.25,0,1,956
232,63,0.24992984096447346,0.99999,0.25,0,0,1658
232,64,0.24992984096447346,0,1e-4,0,1,1402
232,65,0.49992984096447346,0.5,0.75,0,0,4568
232,67,0.12492984096447346,0,1e-4,0,1,579
232,68,0.7499298409644735,0,1e-4,0,0,8100
232,69,0.37492984096447346,0.99999,0.25,0,1,2029
232,74,0.24992984096447346,0.99999,0.75,1,1,2421
232,82,0.7499298409644735,0.5,0.25,0,1,1560
232,86,0.37492984096447346,0,1e-4,0,1,1498
232,87,0.49992984096447346,0.5,0.25,0,1,3884
232,89,0.6249298409644735,0,1e-4,0,1,4276
232,91,0.37492984096447346,0.5,0.5,0,1,1241
232,92,0.12492984096447346,0,1e-4,0,1,3569
232,93,0.6249298409644735,0,1e-4,0,0,2879
232,94,0.8749298409644735,0,1e-4,0,1,3148
232,96,0.49992984096447346,0,1e-4,0,0,3221
232,97,0.8749298409644735,0,1e-4,0,1,6722
232,98,0.37492984096447346,0,1e-4,0,1,3957
232,101,0.8749298409644735,0.99999,0.75,1,0,1051
232,1,0.37492984096447346,0.99999,0.5,1,1,2661
232,4,0.7499298409644735,0.99999,0.75,1,0,932
232,5,0.37492984096447346,0.99999,0.9999,1,1,1767
232,6,0.49992984096447346,0.5,0.9999,0,0,3870
232,7,0.12492984096447346,0.99999,0.9999,1,1,4727
232,8,0.6249298409644735,0.5,0.75,0,0,1611
232,10,0.8749298409644735,0.5,0.75,1,1,1408
232,12,0.49992984096447346,0.5,0.5,0,0,2053
232,16,0.37492984096447346,0.5,0.75,0,0,9422
232,19,0.24992984096447346,0.5,0.9999,0,1,4086
232,20,0.8749298409644735,0.99999,0.9999,1,1,761
232,23,0.8749298409644735,0.5,0.75,1,1,2277
232,25,0.49992984096447346,0.99999,0.75,1,0,609
232,27,0.24992984096447346,0.5,0.9999,0,0,3705
232,28,0.49992984096447346,0.5,0.5,0,1,4212
232,30,0.12492984096447346,0.5,0.75,0,1,3628
232,34,0.6249298409644735,0.5,0.75,1,0,1136
232,35,0.7499298409644735,0.5,0.9999,1,0,2764
232,37,0.6249298409644735,0.99999,0.9999,1,1,1322
232,41,0.24992984096447346,0.99999,0.75,1,0,18142
232,42,0.24992984096447346,0.99999,0.25,0,0,6392
232,45,0.49992984096447346,0.5,0.9999,1,1,8654
232,46,0.7499298409644735,0.5,0.9999,1,1,1769
232,48,0.6249298409644735,0.5,0.25,0,0,11210
232,50,0.12492984096447346,0.99999,0.5,1,1,11390
232,53,0.7499298409644735,0.99999,0.9999,1,1,938
232,54,0.8749298409644735,0.5,0.5,0,1,4949
232,55,0.8749298409644735,0.99999,0.9999,1,1,811
232,59,0.37492984096447346,0.99999,0.75,1,1,2933
232,61,0.6249298409644735,0.99999,0.75,1,1,2096
232,66,0.7499298409644735,0.5,0.75,1,1,1639
232,70,0.12492984096447346,0.5,0.9999,1,1,12521
232,71,0.8749298409644735,0.5,0.9999,1,1,1403
232,72,0.37492984096447346,0.5,0.9999,1,1,3421
232,73,0.7499298409644735,0.99999,0.5,1,1,6643
232,75,0.49992984096447346,0.99999,0.5,1,0,3475
232,76,0.7499298409644735,0.99999,0.75,1,1,640
232,77,0.24992984096447346,0.99999,0.5,1,1,3257
232,78,0.12492984096447346,0.99999,0.5,0,0,2744
232,79,0.24992984096447346,0.5,0.75,0,0,2206
232,80,0.49992984096447346,0.99999,0.9999,1,1,1428
232,81,0.12492984096447346,0.99999,0.9999,1,1,1923
232,83,0.6249298409644735,0.5,0.5,0,1,5385
232,84,0.6249298409644735,0.5,0.9999,1,1,3682
232,85,0.6249298409644735,0.99999,0.5,1,1,12949
232,88,0.7499298409644735,0.99999,0.25,0,1,5570
232,90,0.12492984096447346,0.5,0.5,0,0,4896
232,95,0.12492984096447346,0.99999,0.25,1,0,6018
232,99,0.12492984096447346,0.99999,0.75,1,1,1328
232,100,0.37492984096447346,0.99999,0.5,0,1,9359
232,102,0.24992984096447346,0.99999,0.9999,1,1,4183
232,103,0.37492984096447346,0.99999,0.9999,1,1,697
232,104,0.49992984096447346,0.99999,0.75,1,1,2027
232,105,0.6249298409644735,0.99999,0.9999,1,1,2506
233,2,0.37492984096447346,0.5,0.25,0,1,2220
233,3,0.24992984096447346,0.99999,0.25,0,1,711
233,5,0.7499298409644735,0,1e-4,1,0,2214
233,7,0.6249298409644735,0.99999,0.5,1,1,66086
233,8,0.24992984096447346,0,1e-4,0,1,3740
233,9,0.7499298409644735,0.5,0.5,1,1,3324
233,10,0.12492984096447346,0,1e-4,0,0,2162
233,12,0.6249298409644735,0.5,0.25,0,0,4693
233,14,0.6249298409644735,0,1e-4,0,1,5614
233,15,0.49992984096447346,0,1e-4,0,1,1402
233,17,0.12492984096447346,0.5,0.75,0,1,3437
233,21,0.24992984096447346,0.5,0.5,0,0,2302
233,22,0.7499298409644735,0.99999,0.25,1,0,2512
233,23,0.8749298409644735,0,1e-4,1,1,4524
233,24,0.24992984096447346,0.5,0.5,0,1,823
233,25,0.7499298409644735,0.99999,0.75,1,0,1156
233,30,0.37492984096447346,0,1e-4,0,1,852
233,32,0.8749298409644735,0.99999,0.5,1,1,2072
233,35,0.7499298409644735,0.5,0.5,0,0,5662
233,36,0.49992984096447346,0.99999,0.75,1,0,920
233,37,0.49992984096447346,0.5,0.5,0,0,1758
233,38,0.37492984096447346,0.99999,0.5,0,0,807
233,39,0.12492984096447346,0.99999,0.5,0,0,1720
233,40,0.37492984096447346,0.5,0.25,0,0,2337
233,43,0.12492984096447346,0.5,0.25,0,0,2023
233,47,0.6249298409644735,0.5,0.25,0,0,2525
233,49,0.49992984096447346,0.5,0.5,1,0,5220
233,50,0.24992984096447346,0,1e-4,0,1,839
233,51,0.7499298409644735,0,1e-4,0,1,3466
233,52,0.49992984096447346,0,1e-4,0,1,567
233,53,0.49992984096447346,0.99999,0.25,0,1,827
233,54,0.12492984096447346,0,1e-4,0,1,1455
233,55,0.49992984096447346,0.99999,0.5,0,1,1460
233,58,0.37492984096447346,0,1e-4,0,1,4136
233,59,0.6249298409644735,0,1e-4,0,0,4353
233,62,0.7499298409644735,0.99999,0.25,0,0,3252
233,65,0.49992984096447346,0.5,0.25,0,0,4428
233,66,0.49992984096447346,0,1e-4,0,0,1218
233,67,0.12492984096447346,0.5,0.5,0,0,2610
233,69,0.8749298409644735,0,1e-4,0,1,2114
233,70,0.6249298409644735,0.99999,0.75,1,1,3387
233,71,0.24992984096447346,0.5,0.25,0,1,712
233,72,0.24992984096447346,0,1e-4,0,1,749
233,77,0.37492984096447346,0,1e-4,0,1,532
233,80,0.6249298409644735,0.99999,0.25,0,1,2452
233,82,0.6249298409644735,0,1e-4,0,0,833
233,85,0.7499298409644735,0,1e-4,1,0,2318
233,88,0.12492984096447346,0,1e-4,0,1,454
233,89,0.37492984096447346,0.99999,0.5,0,1,2011
233,94,0.37492984096447346,0.99999,0.25,0,1,1069
233,99,0.7499298409644735,0.5,0.25,0,0,3215
233,100,0.8749298409644735,0,1e-4,0,1,3942
233,101,0.12492984096447346,0.99999,0.25,0,1,1469
233,103,0.8749298409644735,0.99999,0.5,1,0,6982
233,104,0.24992984096447346,0.99999,0.25,0,1,2713
233,105,0.7499298409644735,0.5,0.75,1,1,2959
233,1,0.8749298409644735,0.5,0.25,1,1,3834
233,4,0.37492984096447346,0.99999,0.9999,1,1,2536
233,6,0.24992984096447346,0.99999,0.75,0,0,982
233,11,0.49992984096447346,0.5,0.9999,1,1,3133
233,13,0.49992984096447346,0.5,0.9999,1,1,1037
233,16,0.7499298409644735,0.5,0.9999,1,1,854
233,18,0.6249298409644735,0.5,0.75,1,0,6441
233,19,0.24992984096447346,0.5,0.9999,0,0,8154
233,20,0.12492984096447346,0.5,0.25,0,1,1434
233,26,0.12492984096447346,0.5,0.75,0,1,1429
233,27,0.7499298409644735,0.5,0.9999,1,1,680
233,28,0.24992984096447346,0.5,0.9999,0,0,2370
233,29,0.8749298409644735,0.5,0.75,1,1,1131
233,31,0.8749298409644735,0.5,0.25,1,1,2374
233,33,0.8749298409644735,0.5,0.75,1,0,2464
233,34,0.6249298409644735,0.99999,0.9999,1,1,2145
233,41,0.6249298409644735,0.5,0.75,1,1,2872
233,42,0.12492984096447346,0.99999,0.9999,1,1,4708
233,44,0.8749298409644735,0.99999,0.9999,1,1,552
233,45,0.49992984096447346,0.99999,0.25,1,0,1723
233,46,0.37492984096447346,0.5,0.75,0,0,514
233,48,0.37492984096447346,0.5,0.75,0,0,1162
233,56,0.12492984096447346,0.99999,0.5,0,0,1426
233,57,0.24992984096447346,0.99999,0.75,1,1,4474
233,60,0.7499298409644735,0.99999,0.9999,1,1,1936
233,61,0.12492984096447346,0.5,0.9999,0,0,2665
233,63,0.24992984096447346,0.99999,0.9999,1,1,1395
233,64,0.12492984096447346,0.99999,0.75,1,1,1169
233,68,0.8749298409644735,0.5,0.5,1,1,4721
233,73,0.49992984096447346,0.99999,0.9999,1,1,1095
233,74,0.7499298409644735,0.99999,0.75,1,1,1775
233,75,0.49992984096447346,0.99999,0.75,1,1,557
233,76,0.49992984096447346,0.5,0.75,1,1,968
233,78,0.8749298409644735,0.99999,0.9999,1,1,949
233,79,0.8749298409644735,0.99999,0.25,1,0,3204
233,81,0.24992984096447346,0.5,0.75,0,1,597
233,83,0.37492984096447346,0.5,0.9999,1,1,5201
233,84,0.37492984096447346,0.99999,0.75,1,0,1565
233,86,0.12492984096447346,0.99999,0.9999,0,0,1035
233,87,0.37492984096447346,0.5,0.5,0,1,1387
233,90,0.24992984096447346,0.99999,0.5,0,0,1301
233,91,0.37492984096447346,0.99999,0.9999,0,1,1837
233,92,0.8749298409644735,0.5,0.9999,1,1,1443
233,93,0.7499298409644735,0.99999,0.5,1,1,2015
233,95,0.8749298409644735,0.99999,0.75,1,0,1522
233,96,0.6249298409644735,0.99999,0.9999,1,1,3608
233,97,0.6249298409644735,0.99999,0.5,1,1,849
233,98,0.6249298409644735,0.5,0.9999,1,1,1960
233,102,0.6249298409644735,0.5,0.5,0,0,10738
234,3,0.6249298409644735,0.5,0.25,0,0,8160
234,5,0.8749298409644735,0.5,0.25,1,1,7422
234,6,0.49992984096447346,0,1e-4,0,1,1272
234,8,0.7499298409644735,0,1e-4,0,1,5528
234,10,0.6249298409644735,0.5,0.25,0,1,13638
234,15,0.7499298409644735,0.5,0.5,1,0,11459
234,16,0.12492984096447346,0,1e-4,0,1,2065
234,17,0.24992984096447346,0,1e-4,0,1,949
234,18,0.12492984096447346,0.5,0.75,0,0,4463
234,19,0.49992984096447346,0.5,0.5,0,1,5059
234,20,0.7499298409644735,0.5,0.5,1,0,4206
234,23,0.37492984096447346,0.99999,0.5,0,0,10602
234,25,0.24992984096447346,0,1e-4,0,0,987
234,28,0.12492984096447346,0.99999,0.5,0,0,1114
234,29,0.8749298409644735,0.5,0.25,1,0,6258
234,31,0.49992984096447346,0.99999,0.25,1,0,5882
234,33,0.24992984096447346,0.5,0.5,0,0,4058
234,34,0.7499298409644735,0.99999,0.75,1,1,1198
234,37,0.37492984096447346,0.5,0.25,0,1,1169
234,38,0.8749298409644735,0,1e-4,1,1,5452
234,39,0.6249298409644735,0,1e-4,1,1,8428
234,41,0.49992984096447346,0,1e-4,0,1,3093
234,42,0.7499298409644735,0,1e-4,1,0,6478
234,46,0.37492984096447346,0,1e-4,0,1,2369
234,49,0.12492984096447346,0.5,0.75,0,0,3028
234,51,0.49992984096447346,0.5,0.5,0,0,14790
234,52,0.12492984096447346,0.5,0.25,0,1,1812
234,54,0.12492984096447346,0.99999,0.5,0,1,1803
234,57,0.8749298409644735,0,1e-4,0,1,4814
234,60,0.37492984096447346,0.99999,0.75,0,0,2079
234,61,0.6249298409644735,0,1e-4,1,0,1624
234,62,0.12492984096447346,0,1e-4,0,1,1038
234,63,0.49992984096447346,0,1e-4,0,1,5529
234,65,0.49992984096447346,0.99999,0.5,1,1,6536
234,66,0.24992984096447346,0.5,0.25,0,0,715
234,69,0.7499298409644735,0,1e-4,1,0,1787
234,70,0.24992984096447346,0.99999,0.75,0,1,2173
234,71,0.37492984096447346,0,1e-4,0,0,1060
234,73,0.8749298409644735,0,1e-4,1,1,1750
234,74,0.7499298409644735,0.5,0.25,1,1,2234
234,75,0.24992984096447346,0,1e-4,0,1,2922
234,77,0.6249298409644735,0.99999,0.25,1,0,4507
234,80,0.6249298409644735,0,1e-4,1,0,11057
234,85,0.8749298409644735,0.99999,0.5,1,1,2036
234,86,0.37492984096447346,0.99999,0.25,0,1,3336
234,87,0.8749298409644735,0.99999,0.25,1,1,1490
234,88,0.6249298409644735,0.99999,0.5,1,1,2180
234,94,0.49992984096447346,0.99999,0.25,0,1,4688
234,95,0.37492984096447346,0.99999,0.5,0,1,1985
234,96,0.49992984096447346,0.5,0.75,0,1,4047
234,99,0.24992984096447346,0.99999,0.25,0,0,1029
234,100,0.37492984096447346,0,1e-4,0,0,2085
234,103,0.12492984096447346,0,1e-4,0,1,1091
234,104,0.49992984096447346,0.5,0.25,0,1,1877
234,1,0.37492984096447346,0.99999,0.9999,1,1,26013
234,2,0.8749298409644735,0.99999,0.9999,1,1,2145
234,4,0.7499298409644735,0.5,0.9999,1,0,2052
234,7,0.6249298409644735,0.5,0.75,1,1,1015
234,9,0.49992984096447346,0.5,0.9999,1,1,2371
234,11,0.12492984096447346,0.99999,0.9999,0,0,10234
234,12,0.37492984096447346,0.5,0.75,1,0,3870
234,13,0.8749298409644735,0.5,0.75,1,1,1194
234,14,0.24992984096447346,0.5,0.9999,0,0,19883
234,21,0.49992984096447346,0.99999,0.75,1,0,7162
234,22,0.24992984096447346,0.5,0.9999,1,1,8152
234,24,0.49992984096447346,0.5,0.9999,1,1,3773
234,26,0.6249298409644735,0.5,0.75,1,0,2439
234,27,0.37492984096447346,0.5,0.25,0,1,3448
234,30,0.8749298409644735,0.5,0.75,1,1,1250
234,32,0.12492984096447346,0.5,0.25,0,1,1741
234,35,0.24992984096447346,0.5,0.5,0,0,1968
234,36,0.7499298409644735,0.5,0.9999,1,1,1115
234,40,0.37492984096447346,0.5,0.75,0,1,6985
234,43,0.24992984096447346,0.99999,0.25,0,1,3520
234,44,0.6249298409644735,0.99999,0.9999,1,0,3543
234,45,0.8749298409644735,0.99999,0.5,1,1,3684
234,47,0.24992984096447346,0.99999,0.75,0,0,3980
234,48,0.7499298409644735,0.99999,0.25,1,0,2272
234,50,0.6249298409644735,0.99999,0.5,1,1,2885
234,53,0.24992984096447346,0.99999,0.5,0,1,3518
234,55,0.7499298409644735,0.5,0.75,1,1,2730
234,56,0.6249298409644735,0.99999,0.9999,1,0,1297
234,58,0.7499298409644735,0.99999,0.75,1,0,3844
234,59,0.6249298409644735,0.5,0.5,1,0,3979
234,64,0.24992984096447346,0.5,0.75,0,0,1636
234,67,0.12492984096447346,0.5,0.5,0,1,1534
234,68,0.6249298409644735,0.99999,0.75,1,1,1948
234,72,0.49992984096447346,0.99999,0.75,1,0,1724
234,76,0.12492984096447346,0.99999,0.25,0,0,3142
234,78,0.37492984096447346,0.5,0.5,0,0,2266
234,79,0.12492984096447346,0.99999,0.9999,0,0,4998
234,81,0.7499298409644735,0.99999,0.9999,1,1,2765
234,82,0.7499298409644735,0.99999,0.25,1,1,2070
234,83,0.6249298409644735,0.5,0.9999,1,1,3589
234,84,0.24992984096447346,0.99999,0.9999,0,0,3438
234,89,0.49992984096447346,0.99999,0.9999,1,1,1397
234,90,0.37492984096447346,0.99999,0.9999,0,0,5609
234,91,0.7499298409644735,0.99999,0.5,1,0,2191
234,92,0.8749298409644735,0.5,0.9999,1,0,2824
234,93,0.12492984096447346,0.99999,0.75,0,0,8625
234,97,0.8749298409644735,0.99999,0.75,1,1,1606
234,98,0.8749298409644735,0.5,0.5,1,1,4946
234,101,0.37492984096447346,0.5,0.9999,0,0,7066
234,102,0.12492984096447346,0.5,0.9999,0,0,1701
234,105,0.8749298409644735,0.99999,0.9999,1,1,1047
235,2,0.24992984096447346,0.5,0.5,0,1,3327
235,3,0.24992984096447346,0,1e-4,0,1,1391
235,4,0.12492984096447346,0.5,0.25,0,1,2582
235,6,0.8749298409644735,0.5,0.75,1,0,3509
235,7,0.37492984096447346,0.5,0.25,0,0,3323
235,8,0.6249298409644735,0.5,0.25,0,1,7570
235,9,0.49992984096447346,0.5,0.5,0,0,7182
235,14,0.37492984096447346,0,1e-4,0,1,1292
235,15,0.12492984096447346,0.99999,0.5,0,0,22420
235,16,0.37492984096447346,0.5,0.25,0,0,9874
235,19,0.49992984096447346,0.99999,0.25,0,0,5599
235,20,0.24992984096447346,0.99999,0.25,0,0,4220
235,21,0.7499298409644735,0.99999,0.25,1,1,7637
235,24,0.24992984096447346,0.99999,0.75,1,1,5609
235,26,0.49992984096447346,0.5,0.5,0,0,2196
235,27,0.12492984096447346,0,1e-4,0,0,5791
235,28,0.7499298409644735,0,1e-4,0,1,5894
235,29,0.7499298409644735,0.5,0.5,1,1,6635
235,31,0.8749298409644735,0.5,0.25,0,0,19477
235,34,0.8749298409644735,0,1e-4,1,0,30293
235,35,0.8749298409644735,0.5,0.25,0,1,7686
235,36,0.49992984096447346,0,1e-4,0,0,979
235,37,0.24992984096447346,0.5,0.5,0,0,962
235,38,0.49992984096447346,0,1e-4,0,1,834
235,40,0.24992984096447346,0,1e-4,0,1,1208
235,41,0.6249298409644735,0.5,0.25,0,1,7081
235,43,0.8749298409644735,0.99999,0.5,1,1,3135
235,44,0.7499298409644735,0,1e-4,0,1,2356
235,45,0.6249298409644735,0.99999,0.5,1,0,1337
235,46,0.6249298409644735,0,1e-4,0,1,2417
235,49,0.12492984096447346,0.5,0.75,0,1,16740
235,55,0.37492984096447346,0.99999,0.25,0,1,1310
235,57,0.8749298409644735,0.99999,0.25,1,0,12208
235,60,0.12492984096447346,0,1e-4,0,0,788
235,61,0.24992984096447346,0.99999,0.25,0,0,894
235,62,0.37492984096447346,0.99999,0.5,0,1,1664
235,63,0.12492984096447346,0,1e-4,0,1,4059
235,64,0.7499298409644735,0.5,0.75,1,1,1831
235,65,0.7499298409644735,0.99999,0.5,1,0,2601
235,66,0.49992984096447346,0.99999,0.25,0,1,2298
235,67,0.7499298409644735,0,1e-4,0,1,4870
235,69,0.6249298409644735,0,1e-4,0,1,1406
235,70,0.8749298409644735,0,1e-4,0,1,4890
235,71,0.7499298409644735,0.99999,0.25,0,0,10212
235,72,0.37492984096447346,0,1e-4,0,1,1124
235,73,0.8749298409644735,0.99999,0.75,1,1,1166
235,76,0.49992984096447346,0,1e-4,0,0,1033
235,79,0.12492984096447346,0.99999,0.25,0,1,3282
235,81,0.37492984096447346,0,1e-4,0,1,3925
235,86,0.24992984096447346,0,1e-4,0,1,1847
235,92,0.24992984096447346,0.99999,0.5,1,0,13163
235,94,0.8749298409644735,0,1e-4,0,1,2009
235,95,0.24992984096447346,0.5,0.75,0,0,5642
235,96,0.8749298409644735,0.5,0.5,1,0,8566
235,102,0.6249298409644735,0,1e-4,0,0,5648
235,103,0.7499298409644735,0.5,0.25,0,0,4353
235,105,0.24992984096447346,0.5,0.25,0,0,3137
235,1,0.24992984096447346,0.5,0.9999,0,0,5514
235,5,0.7499298409644735,0.99999,0.75,1,0,3755
235,10,0.6249298409644735,0.5,0.75,1,0,26330
235,11,0.8749298409644735,0.5,0.75,1,1,3501
235,12,0.12492984096447346,0.5,0.75,0,0,14969
235,13,0.37492984096447346,0.99999,0.9999,1,1,3482
235,17,0.24992984096447346,0.5,0.9999,1,1,6767
235,18,0.12492984096447346,0.5,0.25,0,1,2076
235,22,0.7499298409644735,0.5,0.5,1,0,9471
235,23,0.6249298409644735,0.5,0.75,1,1,6458
235,25,0.12492984096447346,0.99999,0.9999,1,1,16605
235,30,0.37492984096447346,0.5,0.75,0,0,7292
235,32,0.49992984096447346,0.5,0.9999,1,1,3521
235,33,0.7499298409644735,0.5,0.9999,1,0,1370
235,39,0.49992984096447346,0.99999,0.75,1,1,1999
235,42,0.37492984096447346,0.5,0.75,1,1,14183
235,47,0.8749298409644735,0.99999,0.9999,1,1,2542
235,48,0.37492984096447346,0.99999,0.5,1,1,1010
235,50,0.7499298409644735,0.5,0.9999,1,1,1592
235,51,0.49992984096447346,0.5,0.9999,1,1,1460
235,52,0.6249298409644735,0.99999,0.9999,1,0,704
235,53,0.12492984096447346,0.99999,0.5,0,0,1732
235,54,0.8749298409644735,0.99999,0.9999,1,1,595
235,56,0.7499298409644735,0.99999,0.75,1,1,1176
235,58,0.6249298409644735,0.99999,0.25,0,0,1457
235,59,0.37492984096447346,0.99999,0.75,1,1,1378
235,68,0.12492984096447346,0.99999,0.75,1,1,10843
235,74,0.24992984096447346,0.99999,0.75,1,1,2708
235,75,0.6249298409644735,0.99999,0.9999,1,1,8787
235,77,0.24992984096447346,0.99999,0.9999,1,1,1823
235,78,0.49992984096447346,0.5,0.75,1,1,5850
235,80,0.7499298409644735,0.99999,0.9999,1,1,7340
235,82,0.6249298409644735,0.5,0.5,0,1,3063
235,83,0.12492984096447346,0.5,0.9999,1,0,2846
235,84,0.49992984096447346,0.99999,0.9999,1,0,1050
235,85,0.8749298409644735,0.5,0.9999,1,1,720
235,87,0.49992984096447346,0.5,0.25,0,0,4004
235,88,0.12492984096447346,0.5,0.5,0,1,657
235,89,0.37492984096447346,0.5,0.9999,1,1,2216
235,90,0.12492984096447346,0.99999,0.9999,1,1,11048
235,91,0.6249298409644735,0.99999,0.75,1,0,809
235,93,0.6249298409644735,0.5,0.9999,1,0,3883
235,97,0.6249298409644735,0.99999,0.5,1,0,2878
235,98,0.37492984096447346,0.5,0.5,0,1,3129
235,99,0.49992984096447346,0.99999,0.5,1,1,3866
235,100,0.37492984096447346,0.99999,0.9999,1,1,1843
235,101,0.49992984096447346,0.99999,0.75,1,1,7002
235,104,0.8749298409644735,0.99999,0.5,1,0,2350
236,1,0.12492984096447346,0.5,0.25,0,1,3383
236,4,0.7499298409644735,0,1e-4,0,1,2095
236,9,0.49992984096447346,0.5,0.5,0,0,3928
236,10,0.24992984096447346,0,1e-4,0,0,2566
236,13,0.49992984096447346,0,1e-4,0,1,1696
236,14,0.49992984096447346,0.99999,0.75,1,1,1603
236,15,0.6249298409644735,0.5,0.25,0,1,1391
236,19,0.24992984096447346,0,1e-4,0,1,836
236,20,0.7499298409644735,0.5,0.5,1,1,1440
236,22,0.37492984096447346,0,1e-4,0,1,855
236,24,0.8749298409644735,0.5,0.25,0,1,1725
236,25,0.49992984096447346,0.99999,0.25,0,1,1203
236,26,0.37492984096447346,0.5,0.25,0,1,2138
236,30,0.6249298409644735,0,1e-4,0,1,1110
236,32,0.6249298409644735,0.5,0.25,0,0,1396
236,34,0.12492984096447346,0.5,0.75,0,0,4294
236,35,0.24992984096447346,0.99999,0.75,0,1,2082
236,37,0.12492984096447346,0.5,0.25,0,0,783
236,38,0.7499298409644735,0,1e-4,0,0,1860
236,39,0.6249298409644735,0.99999,0.5,1,0,3144
236,40,0.12492984096447346,0,1e-4,0,0,731
236,41,0.8749298409644735,0,1e-4,0,1,869
236,42,0.7499298409644735,0.99999,0.25,0,1,864
236,43,0.24992984096447346,0.99999,0.25,0,0,891
236,45,0.37492984096447346,0.5,0.25,0,0,508
236,46,0.37492984096447346,0.5,0.75,1,1,721
236,47,0.49992984096447346,0,1e-4,0,1,575
236,48,0.12492984096447346,0.99999,0.5,0,1,3197
236,49,0.49992984096447346,0.5,0.5,1,0,6086
236,52,0.24992984096447346,0.5,0.5,0,1,674
236,55,0.7499298409644735,0.99999,0.5,1,1,966
236,59,0.12492984096447346,0,1e-4,0,1,651
236,61,0.8749298409644735,0.99999,0.5,1,0,698
236,64,0.7499298409644735,0.5,0.25,0,1,1027
236,66,0.24992984096447346,0,1e-4,0,1,999
236,68,0.24992984096447346,0.5,0.25,0,0,1163
236,69,0.37492984096447346,0.99999,0.25,0,1,2021
236,70,0.6249298409644735,0.99999,0.25,0,0,1926
236,71,0.6249298409644735,0,1e-4,0,1,451
236,72,0.6249298409644735,0,1e-4,0,1,404
236,73,0.49992984096447346,0,1e-4,0,1,395
236,74,0.12492984096447346,0.5,0.5,0,1,629
236,75,0.24992984096447346,0.99999,0.75,1,0,499
236,76,0.49992984096447346,0.5,0.25,0,1,453
236,77,0.12492984096447346,0.99999,0.5,0,0,925
236,83,0.12492984096447346,0.99999,0.25,0,1,520
236,84,0.24992984096447346,0.99999,0.25,0,1,1742
236,85,0.8749298409644735,0.99999,0.25,0,0,1902
236,87,0.6249298409644735,0.99999,0.75,1,1,1032
