ID,BotStrategyN,Role,player.tom_role,Choice,BotChoice,Payoff,BotPayoff,BotParameters,Trial,BotStrategy
Copenhagen,1,1,0,1,0,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.16525651047012724, 'p_op_var0': -0.05862788776345727}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([-0.17090473]), 'param_mean': array([[-1.42784617,  0.83535185, -0.10908012]]), 'param_var': array([[ 1.60751885, -0.561824  , -2.14967784]]), 'gradient': array([[-0.03082251,  0.06182152,  1.        ]]), 'p_self': 0.38852415465030093}}",32,1
Stockholm,0,1,0,0,1,1,-1,"{'opponent_states': {}, 'own_states': {'p_op_mean0': 0.5451224011723458, 'p_op_var0': -0.37379850270294657, 'p_self': 0.7859784497846473}}",32,0
Vienna,1,1,0,0,1,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.565838298658338, 'p_op_var0': 0.49101268668483955}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([0.02084357]), 'param_mean': array([[-0.2989304 ,  0.28598813,  0.3526016 ]]), 'param_var': array([[ 1.44166914, -1.10990596, -2.10809319]]), 'gradient': array([[-0.08415138,  0.33174145,  1.        ]]), 'p_self': 0.5137052159176845}}",32,1
Budapest,0,1,0,0,0,-1,1,"{'opponent_states': {}, 'own_states': {'p_op_mean0': -0.06985693738353273, 'p_op_var0': -0.3760870054634059, 'p_self': 0.4576066015258229}}",32,0
London,0,1,0,1,0,1,-1,"{'opponent_states': {}, 'own_states': {'p_op_mean0': -0.41932896741892606, 'p_op_var0': -0.38780971704952205, 'p_self': 0.2669811607611106}}",32,0
Berlin,-2,0,1,1,1,1,-1,WSLS,32,-2
Oxford,2,0,1,0,0,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.4927223733772351, 'p_op_var0': 0.4556966759871182}}, 1: {'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.922719153664948, 'p_op_var0': -0.6307955843495844}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([-0.24301209]), 'param_mean': array([[-2.85080569,  0.73298773,  0.14055593]]), 'param_var': array([[ 3.4470147 , -0.60516577, -2.16731333]]), 'gradient': array([[-0.00302545,  0.38354884,  1.        ]])}}}, 'own_states': {'p_k': array([0.48706211, 0.51293789]), 'p_op_mean': array([ 0.34330138, -0.31528193]), 'param_mean': array([[-0.15526889,  0.29721979,  0.05468601],        [ 0.00952057, -0.03612617, -0.07285131]]), 'param_var': array([[ 1.59081879, -0.43840537, -1.30063668],        [ 1.673484  , -0.31340417, -1.81185824]]), 'gradient': array([[ 1.08227567e-01, -2.88600943e-01,  9.99999998e-01],        [ 9.32944777e-06,  2.42418507e-01,  9.99999998e-01]]), 'p_self': 0.4996187386073947}}",33,2
Hamburg,2,0,1,1,0,-1,1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 1.403606913371722, 'p_op_var0': 0.4766253609823578}}, 1: {'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': -0.020801953279047047, 'p_op_var0': -0.599478238561233}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([-0.06233127]), 'param_mean': array([[-3.32633334,  0.36574857, -0.07551623]]), 'param_var': array([[ 3.44422736, -0.9960336 , -2.16909181]]), 'gradient': array([[-0.01005326, -0.0131843 ,  1.        ]])}}}, 'own_states': {'p_k': array([0.24927065, 0.75072935]), 'p_op_mean': array([ 0.28212547, -0.79191114]), 'param_mean': array([[-0.36155881,  0.4141729 , -0.38769141],        [ 0.0044429 ,  0.02433876, -0.73234441]]), 'param_var': array([[ 1.64328984, -0.26716154, -0.95106899],        [ 1.67345991, -0.44817672, -1.93747358]]), 'gradient': array([[ 1.46798375e-02, -6.69783389e-01,  9.99999998e-01],        [ 6.82790269e-05,  5.95637478e-02,  9.99999997e-01]]), 'p_self': 0.7911853756099464}}",33,2
Paris,0,1,0,0,1,1,-1,"{'opponent_states': {}, 'own_states': {'p_op_mean0': -0.027158212771248122, 'p_op_var0': -0.3741420218748953, 'p_self': 0.48348372115591715}}",33,0
Florence,-1,1,0,1,1,-1,1,Random Bias 0.6 Head,33,-1
Milan,0,1,0,1,1,-1,1,"{'opponent_states': {}, 'own_states': {'p_op_mean0': -0.37371654603568616, 'p_op_var0': -0.3874488795354193, 'p_self': 0.2885880271576143}}",33,0
Dublin,-2,1,0,1,0,1,-1,WSLS,33,-2
Cannes,0,1,0,0,1,1,-1,"{'opponent_states': {}, 'own_states': {'p_op_mean0': 0.5452144077955802, 'p_op_var0': -0.38688950464512445, 'p_self': 0.7862859505223958}}",33,0
Madrid,-1,1,0,0,0,-1,1,Random Bias 0.6 Head,33,-1
Oslo,-1,0,1,0,1,-1,1,Random Bias 0.6 Head,33,-1
Istanbul,2,1,0,0,1,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.016176968966333794, 'p_op_var0': 0.6497382808658432}}, 1: {'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': -0.30454461260485516, 'p_op_var0': 0.1982595654390599}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([-0.29930625]), 'param_mean': array([[-1.71006783,  1.34604529, -0.23358202]]), 'param_var': array([[ 3.12621152, -0.83907085, -2.14201691]]), 'gradient': array([[-0.01105575,  0.0657198 ,  1.        ]])}}}, 'own_states': {'p_k': array([0.2101361, 0.7898639]), 'p_op_mean': array([-0.40312438, -0.1561246 ]), 'param_mean': array([[-0.093571  ,  0.5437319 , -0.39589862],        [ 0.02052001,  0.03826481, -0.43606692]]), 'param_var': array([[ 1.6336526 , -0.30772367, -1.17707657],        [ 1.67342027, -0.62869022, -1.86709476]]), 'gradient': array([[-1.77441785e-01,  7.22540161e-03,  9.99999998e-01],        [-1.77407976e-04, -2.79928320e-01,  9.99999998e-01]]), 'p_self': 0.3696119585076692}}",33,2
Brussels,0,1,0,1,0,1,-1,"{'opponent_states': {}, 'own_states': {'p_op_mean0': -0.5597453202171606, 'p_op_var0': -0.3833229160691194, 'p_self': 0.20824219456450493}}",33,0
Amsterdam,1,1,0,1,1,-1,1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 1.1913802348021612, 'p_op_var0': 0.4646636941294497}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([0.94679801]), 'param_mean': array([[-0.13288118,  1.06217461,  1.25254175]]), 'param_var': array([[ 1.61995418, -0.92788243, -2.09789089]]), 'gradient': array([[-0.0165899,  0.3057275,  1.       ]]), 'p_self': 0.9120768440196146}}",33,1
Edinburgh,2,0,1,0,0,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.5295609495183237, 'p_op_var0': -0.029801553307867767}}, 1: {'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.2535066339909287, 'p_op_var0': -0.4076019090129382}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([0.01115745]), 'param_mean': array([[-2.46427759,  1.05221878,  0.09032088]]), 'param_var': array([[ 3.35096712, -0.74720957, -2.14918317]]), 'gradient': array([[0.01348243, 0.07915926, 1.        ]])}}}, 'own_states': {'p_k': array([0.19525886, 0.80474114]), 'p_op_mean': array([0.13988858, 0.02571966]), 'param_mean': array([[-1.34164026,  0.43592073, -0.14990687],        [ 0.00619094,  0.0438806 ,  0.01527329]]), 'param_var': array([[ 1.60868919, -0.57253053, -1.55852657],        [ 1.67346435, -0.38400789, -1.6014566 ]]), 'gradient': array([[ 3.29013507e-02, -2.89780954e-01,  9.99999998e-01],        [-4.03721121e-05, -1.04458445e-02,  9.99999998e-01]]), 'p_self': 0.46874615091699573}}",33,2
Prague,-1,1,0,1,0,1,-1,Random Bias 0.6 Head,33,-1
Lisbon,1,0,1,1,1,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 1.2004405974059484, 'p_op_var0': 0.04944459880693589}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([-0.42687944]), 'param_mean': array([[-1.2283459 ,  1.15303102, -0.72420512]]), 'param_var': array([[ 1.65124656, -0.69463433, -2.13340945]]), 'gradient': array([[ 0.00500979, -0.29730854,  1.        ]]), 'p_self': 0.7524859931620045}}",33,1
Barcelona,-1,0,1,1,0,-1,1,Random Bias 0.6 Head,33,-1
Copenhagen,1,1,0,0,1,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': -0.32321100025672467, 'p_op_var0': -0.10255355426554288}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([0.07107305]), 'param_mean': array([[-1.51347077,  0.85446823, -0.04762989]]), 'param_var': array([[ 1.63306887, -0.56236468, -2.17818632]]), 'gradient': array([[ 0.02389237, -0.118697  ,  1.        ]]), 'p_self': 0.5470952423479435}}",33,1
Stockholm,0,1,0,1,1,-1,1,"{'opponent_states': {}, 'own_states': {'p_op_mean0': 0.10757620721566523, 'p_op_var0': -0.36929321032324103, 'p_self': 0.5649976482075093}}",33,0
Vienna,1,1,0,1,0,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 1.143526564550989, 'p_op_var0': 0.46684428459954674}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([-0.38398032]), 'param_mean': array([[-0.1148592 ,  0.23124543,  0.29304244]]), 'param_var': array([[ 1.46548493, -1.11893216, -2.13800537]]), 'gradient': array([[-0.04257928,  0.67698891,  1.        ]]), 'p_self': 0.2719815311142332}}",33,1
Budapest,0,1,0,0,0,-1,1,"{'opponent_states': {}, 'own_states': {'p_op_mean0': -0.3989185479174466, 'p_op_var0': -0.38282475304957414, 'p_self': 0.2765919918826855}}",33,0
London,0,1,0,1,1,-1,1,"{'opponent_states': {}, 'own_states': {'p_op_mean0': -0.00834950738318502, 'p_op_var0': -0.3839089176618637, 'p_self': 0.49491543717810776}}",33,0
Berlin,-2,0,1,0,0,1,-1,WSLS,33,-2
Oxford,2,0,1,0,1,-1,1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': -0.44097239093672536, 'p_op_var0': 0.408225113635263}}, 1: {'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.5443469798245526, 'p_op_var0': -0.6372372256880364}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([-0.16543911]), 'param_mean': array([[-2.8077013 ,  0.64272802,  0.09161507]]), 'param_var': array([[ 3.4785805 , -0.62475889, -2.19512572]]), 'gradient': array([[0.01737923, 0.25704133, 1.        ]])}}}, 'own_states': {'p_k': array([0.41082058, 0.58917942]), 'p_op_mean': array([-0.25878514, -0.28649709]), 'param_mean': array([[-0.28567163,  0.34172204, -0.00903799],        [ 0.00950789, -0.07989496, -0.11251788]]), 'param_var': array([[ 1.61214687, -0.44374973, -1.32743862],        [ 1.69855495, -0.3195577 , -1.8350595 ]]), 'gradient': array([[-9.89862479e-02,  2.49734662e-01,  9.99999998e-01],        [ 3.39896167e-05,  1.73970506e-01,  9.99999998e-01]]), 'p_self': 0.6709590217710422}}",34,2
Hamburg,2,0,1,0,1,-1,1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.043225192292603395, 'p_op_var0': 0.5274702741424966}}, 1: {'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.2393940416458891, 'p_op_var0': -0.6635198103357808}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([-0.28089415]), 'param_mean': array([[-3.16904461,  0.36810743, -0.12934038]]), 'param_var': array([[ 3.47498476, -0.99604963, -2.19723467]]), 'gradient': array([[-0.00939835,  0.1515462 ,  1.        ]])}}}, 'own_states': {'p_k': array([0.37899908, 0.62100092]), 'p_op_mean': array([-0.30251256, -0.93424436]), 'param_mean': array([[-0.34886467,  0.33320588, -0.3269223 ],        [ 0.0046024 ,  0.04059587, -0.67192991]]), 'param_var': array([[ 1.66901325, -0.29856444, -0.98632574],        [ 1.69853144, -0.44847866, -1.95648795]]), 'gradient': array([[-1.72215287e-01, -2.44085128e-02,  9.99999998e-01],        [-3.69355002e-05,  2.62301334e-01,  9.99999997e-01]]), 'p_self': 0.8474129537918704}}",34,2
Paris,0,1,0,1,0,1,-1,"{'opponent_states': {}, 'own_states': {'p_op_mean0': -0.3638889208988325, 'p_op_var0': -0.38165327138449856, 'p_self': 0.29349829227346086}}",34,0
Florence,-1,1,0,0,1,1,-1,Random Bias 0.6 Head,34,-1
Milan,0,1,0,0,1,1,-1,"{'opponent_states': {}, 'own_states': {'p_op_mean0': 0.02930534693898012, 'p_op_var0': -0.38511813639768183, 'p_self': 0.5178401684103113}}",34,0
Dublin,-2,1,0,0,1,1,-1,WSLS,34,-2
Cannes,0,1,0,0,1,1,-1,"{'opponent_states': {}, 'own_states': {'p_op_mean0': 0.11165059563513142, 'p_op_var0': -0.3784702743060935, 'p_self': 0.5674866180334347}}",34,0
Madrid,-1,1,0,0,1,1,-1,Random Bias 0.6 Head,34,-1
Oslo,-1,0,1,1,0,-1,1,Random Bias 0.6 Head,34,-1
Istanbul,2,1,0,0,0,-1,1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.8509145782924773, 'p_op_var0': 0.5206305349114997}}, 1: {'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': -0.7413610875268968, 'p_op_var0': 0.02872625246773409}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([-0.32497919]), 'param_mean': array([[-1.86112134,  1.36234622, -0.16803384]]), 'param_var': array([[ 3.16933441, -0.83952704, -2.17031931]]), 'gradient': array([[-0.00564895,  0.15693466,  1.        ]])}}}, 'own_states': {'p_k': array([0.227054, 0.772946]), 'p_op_mean': array([-0.79946909, -0.20176782]), 'param_mean': array([[-0.00947723,  0.54324882, -0.42346405],        [ 0.02086557,  0.09104046, -0.48956285]]), 'param_var': array([[ 1.65074423, -0.30772576, -1.19373838],        [ 1.69849276, -0.63668424, -1.89635031]]), 'gradient': array([[-5.46357417e-02,  3.75986242e-01,  9.99999997e-01],        [-3.27510286e-05, -2.87780634e-01,  9.99999998e-01]]), 'p_self': 0.2998238978796911}}",34,2
Brussels,0,1,0,1,1,-1,1,"{'opponent_states': {}, 'own_states': {'p_op_mean0': -0.12251008357255526, 'p_op_var0': -0.3753459068562375, 'p_self': 0.42607621464644896}}",34,0
Amsterdam,1,1,0,1,1,-1,1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 1.5879911494590195, 'p_op_var0': 0.531865049984792}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([0.91510861]), 'param_mean': array([[-0.1569338 ,  1.09571492,  1.28601687]]), 'param_var': array([[ 1.64609814, -0.93529771, -2.12230434]]), 'gradient': array([[-0.00420632,  0.37088794,  1.        ]]), 'p_self': 0.9060424715581147}}",34,1
Edinburgh,2,0,1,0,1,-1,1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': -0.0711067608773859, 'p_op_var0': -0.04669443956853739}}, 1: {'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': -0.09691204771858182, 'p_op_var0': -0.47422095899640504}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([0.06451239]), 'param_mean': array([[-2.66423259,  1.03337983,  0.03336592]]), 'param_var': array([[ 3.38428933, -0.74795132, -2.17791049]]), 'gradient': array([[ 0.00880074, -0.03114487,  1.        ]])}}}, 'own_states': {'p_k': array([0.18669242, 0.81330758]), 'p_op_mean': array([-0.20973633, -0.0041989 ]), 'param_mean': array([[-1.35849668,  0.4522092 , -0.17071954],        [ 0.00628183,  0.04681107, -0.06449418]]), 'param_var': array([[ 1.63515819, -0.57472818, -1.56825338],        [ 1.69853578, -0.384023  , -1.64162347]]), 'gradient': array([[-5.28036210e-02,  3.90148431e-02,  9.99999998e-01],        [-5.64001249e-05, -6.02922694e-02,  9.99999998e-01]]), 'p_self': 0.5277270626322322}}",34,2
Prague,-1,1,0,1,0,1,-1,Random Bias 0.6 Head,34,-1
Lisbon,1,0,1,0,0,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 1.4520807195821186, 'p_op_var0': 0.08386580959370384}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([-0.2763806]), 'param_mean': array([[-1.21213115,  1.06414706, -0.65451039]]), 'param_var': array([[ 1.67684202, -0.70512402, -2.16131571]]), 'gradient': array([[ 0.00172592, -0.37810967,  1.        ]]), 'p_self': 0.6732754675512648}}",34,1
Barcelona,-1,0,1,0,0,1,-1,Random Bias 0.6 Head,34,-1
Copenhagen,1,1,0,1,0,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.18323978556421722, 'p_op_var0': -0.13578472081218934}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([-0.17018836]), 'param_mean': array([[-1.57842799,  0.88941984, -0.10465225]]), 'param_var': array([[ 1.65841173, -0.56436732, -2.2060699 ]]), 'gradient': array([[-0.02527971,  0.06553283,  1.        ]]), 'p_self': 0.38883522256124897}}",34,1
Stockholm,0,1,0,0,0,-1,1,"{'opponent_states': {}, 'own_states': {'p_op_mean0': 0.4318357702213519, 'p_op_var0': -0.37782979367499436, 'p_self': 0.7385395200229005}}",34,0
Vienna,1,1,0,1,0,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': -0.11730236951002808, 'p_op_var0': 0.5084105948154284}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([0.42602887]), 'param_mean': array([[-0.22772594,  0.35819691,  0.36122977]]), 'param_var': array([[ 1.49431516, -1.1543749 , -2.16602146]]), 'gradient': array([[ 0.15823876, -0.06479586,  1.        ]]), 'p_self': 0.7498956507231239}}",34,1
Budapest,0,1,0,0,0,-1,1,"{'opponent_states': {}, 'own_states': {'p_op_mean0': -0.6732349929828193, 'p_op_var0': -0.3811049843029672, 'p_self': 0.169164516840884}}",34,0
London,0,1,0,0,1,1,-1,"{'opponent_states': {}, 'own_states': {'p_op_mean0': 0.33211974007950457, 'p_op_var0': -0.3884493301704861, 'p_self': 0.6907148233315109}}",34,0
Berlin,-2,0,1,1,1,1,-1,WSLS,34,-2
Oxford,2,0,1,0,0,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.4698754972805375, 'p_op_var0': 0.40339427105223286}}, 1: {'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.2056044412102956, 'p_op_var0': -0.6249505047535296}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([0.05857852]), 'param_mean': array([[-2.49408285,  0.71656711,  0.15026072]]), 'param_var': array([[ 3.50674631, -0.63350365, -2.22239699]]), 'gradient': array([[0.01863286, 0.09167761, 1.        ]])}}}, 'own_states': {'p_k': array([0.40811086, 0.59188914]), 'p_op_mean': array([ 0.21865846, -0.08803952]), 'param_mean': array([[-0.19550943,  0.3133462 , -0.05496049],        [ 0.00945957, -0.11187425, -0.15211529]]), 'param_var': array([[ 1.63373346, -0.44775689, -1.35369614],        [ 1.72301268, -0.32274026, -1.85793476]]), 'gradient': array([[ 1.07159195e-01, -2.73605265e-01,  9.99999998e-01],        [ 1.86508000e-04, -6.40725664e-02,  9.99999998e-01]]), 'p_self': 0.4776212231598755}}",35,2
Hamburg,2,0,1,1,1,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.7956642431846479, 'p_op_var0': 0.43055803185172403}}, 1: {'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': -0.03172341181781859, 'p_op_var0': -0.724606336870782}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([-0.04809009]), 'param_mean': array([[-3.34724349,  0.39993182, -0.0677123 ]]), 'param_var': array([[ 3.5048963 , -0.99812675, -2.22410705]]), 'gradient': array([[ 0.00936042, -0.01962123,  1.        ]])}}}, 'own_states': {'p_k': array([0.33158691, 0.66841309]), 'p_op_mean': array([ 0.06345655, -0.74479455]), 'param_mean': array([[-0.218507  ,  0.33575734, -0.37793084],        [ 0.00464141,  0.00920186, -0.69807983]]), 'param_var': array([[ 1.68120129, -0.29860026, -1.01609735],        [ 1.72298975, -0.45440818, -1.97544037]]), 'gradient': array([[ 6.27456042e-02, -4.41365324e-01,  9.99999998e-01],        [-4.83653062e-05,  4.67123889e-02,  9.99999997e-01]]), 'p_self': 0.770785004530817}}",35,2
Paris,0,1,0,0,0,-1,1,"{'opponent_states': {}, 'own_states': {'p_op_mean0': 0.03902215380145189, 'p_op_var0': -0.3813753093237942, 'p_self': 0.5237378673303253}}",35,0
Florence,-1,1,0,0,0,-1,1,Random Bias 0.6 Head,35,-1
Milan,0,1,0,1,1,-1,1,"{'opponent_states': {}, 'own_states': {'p_op_mean0': -0.3144395260926648, 'p_op_var0': -0.38925368937173827, 'p_self': 0.31835809222138467}}",35,0
Dublin,-2,1,0,1,0,1,-1,WSLS,35,-2
Cannes,0,1,0,0,0,-1,1,"{'opponent_states': {}, 'own_states': {'p_op_mean0': -0.24785197509491153, 'p_op_var0': -0.38415464350909573, 'p_self': 0.35404599406458787}}",35,0
Madrid,-1,1,0,0,0,-1,1,Random Bias 0.6 Head,35,-1
Oslo,-1,0,1,1,1,1,-1,Random Bias 0.6 Head,35,-1
Istanbul,2,1,0,0,1,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': -0.3565251206470825, 'p_op_var0': 0.5440934690798306}}, 1: {'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': -1.0469402817632356, 'p_op_var0': -0.05453451862538166}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([-0.4377851]), 'param_mean': array([[-1.80233814,  1.33398749, -0.21461703]]), 'param_var': array([[ 3.21116646, -0.84211404, -2.19773498]]), 'gradient': array([[-0.0035271 ,  0.22315318,  1.        ]])}}}, 'own_states': {'p_k': array([0.2661181, 0.7338819]), 'p_op_mean': array([-0.28271163, -0.17187847]), 'param_mean': array([[ 0.01460839,  0.52057121, -0.44805449],        [ 0.02092611,  0.14089303, -0.53779318]]), 'param_var': array([[ 1.67547626, -0.3136252 , -1.2108479 ],        [ 1.72295199, -0.6446101 , -1.92324862]]), 'gradient': array([[ 1.25274769e-01, -1.65334597e-01,  9.99999998e-01],        [ 5.95907129e-06, -3.65896422e-01,  9.99999998e-01]]), 'p_self': 0.3729568115553199}}",35,2
